,TCGA.3C.AAAU.01,TCGA.3C.AALI.01,TCGA.A1.A0SB.01
mrna_KLK13,0.44417401522016725,2.2052402683977355,0.6282709905479645
mrna_LOC100130691,1.6301901653270197,1.1280809784566972,-0.32063356294969836
mrna_MTRNR2L1,-0.5619855185509866,-0.5005986317129111,-0.5335334345658911
mrna_DYNC1H1,1.7999838623002895,0.7658304021564609,0.6932465686621079
mrna_C1orf54,-0.7209008147201864,-0.44413397793126214,-3.147925611851581
mrna_CUZD1,-0.26926317734516036,0.24943362764327462,0.19631730319932986
mrna_NFKBIB,-1.21463678283236,0.21866911411562334,-1.717030230637467
mrna_MIR6808,1.2220209407018208,-1.5884207049228685,-0.1594272863916382
mrna_TRADD,0.13020276739239484,1.8143946264711253,-1.924538799085734
mrna_NR2C1,-1.487613055390594,-0.17815776775437409,0.6636129371323852
mrna_MAP4K2,0.6875785375402851,0.7524574450943762,-0.7357180289569442
mrna_LOC105376671,-0.6480945102710872,-0.6419060823977046,3.3729096483859458
mrna_SLC39A2,0.540654116784825,-0.9035605099984353,-0.524428239984258
mrna_ZFAS1,-0.8418491779066953,-1.133938267591953,1.8754835971513855
mrna_CBFA2T2,2.1440842216510876,1.112140321933101,1.5620677341983846
mrna_CSTF2T,0.4612732725763364,-1.3378345312552988,0.6123625946370509
mrna_PMS2P3,-0.6271907374969067,-0.5227905188780536,0.9597832986674372
mrna_NUP133,0.06236718823030276,-1.526481303342497,0.17533540337702455
mrna_SFXN2,-0.09610262231881525,-1.5407616446234962,-0.4872375860269166
mrna_PRTG,2.7833503637751185,-0.678173818799776,-0.995570109910004
mrna_GJA4,-0.37054985695625087,-0.26693604144207095,-1.9652956308348901
mrna_TIGD7,1.979131924963694,-0.3928207529828096,0.2299183224405268
mrna_VAC14,0.5499686349128236,0.8365210921132936,0.11954451701871739
mrna_SAMHD1,-0.517497309800735,0.038347179995634056,-2.1868218223284295
mrna_CHST3,-1.1324988350434577,-0.8817003440251915,2.4488107618794888
mrna_NTF4,-0.9509396396974339,-0.8723342351040209,4.61798597615775
mrna_FUT8,-0.28900884240401054,-1.4403775455800734,-0.5341533486004422
mrna_LINC01336,0.6844173334958221,0.19537366165810016,0.2402663729321345
mrna_C10orf10,-1.5062959009028263,-0.5183801227285922,-0.8554008034556281
mrna_NUFIP2,1.4937471420265669,2.5867730268605826,-0.06801094478528827
mrna_ANO10,-0.6707707994358465,-0.40725900943132554,-0.45420424448915747
mrna_KCNMA1.AS1,5.713279769578132,-0.41181074923895195,-0.5039911913238673
mrna_LY6D,-0.5502287375371692,0.3502407836471886,-0.45010446276265775
mrna_TLK2,0.3704556676440542,3.133802855756684,-0.19868037235163916
mrna_KANK3,-0.6159442797251548,0.2431536195609052,-1.242351171501556
mrna_LINC02126,-0.7136230056284357,-1.0470592124553233,-1.064243468217932
mrna_UBL5,-0.5604364309038992,-0.06289221900157381,-2.7720126814160353
mrna_PRKAA2,2.5746949902198355,-0.06308639063947859,-0.39556280702848323
mrna_CCDC24,1.0322183490220875,0.15994442961242974,-1.4913833041988462
mrna_MIR4721,-0.40531188520898326,1.5943794979204542,-0.16587497820104577
mrna_SNX12,0.8746131676906121,-2.633738778729834,-0.025442387967319603
mrna_PWWP2B,-0.5616659842624689,0.1163251822554926,-0.7775466602735828
mrna_ZNF646,1.158145868416652,0.879880988097819,0.649209499489972
mrna_ATN1,1.4941161623379935,0.28346089742387715,0.9173015009602352
mrna_PRRC2A,1.0553432013681425,0.32600930865582844,1.3501655696495916
mrna_MAL,-0.6331173287870732,0.025294339325354763,-0.6103930046440598
mrna_PHF14,2.3075135853931337,-1.8816832411797215,0.3893238747803672
mrna_NEK4,0.6555809449815159,0.1178150845162778,0.2283683895017976
mrna_C21orf58,1.5137724667606285,0.7723739245490423,-0.47595445815335613
mrna_NUB1,0.5544926887087527,0.782768143441861,-0.7602625576862143
mrna_AOC2,0.48556527243506686,1.1044823094346319,0.017502851057218858
mrna_SPTSSA,-0.3260822901117303,0.8096656988336215,-0.5695518968551276
mrna_LEAP2,0.2952466614945699,-0.08303396717974909,-0.4002120086044336
mrna_CP,-0.9291407081643982,-0.1900147081203605,0.8494882091731737
mrna_TCEAL1,1.1658859608104093,-0.8876789816302617,-0.7775498370992164
mrna_LINC00239,-1.0476384205745204,-0.628298178251475,-0.5440622936325612
mrna_ALCAM,0.7859671453335858,0.4752187033777072,-1.4832636776382782
mrna_FAM86JP,0.06452684322131068,1.9227047601902572,0.13190899979235593
mrna_CCL23,-0.8315340384099733,-0.16798719262408401,-0.8275640365155708
mrna_LOC102724200,0.8533129627008674,-0.18337269374811194,-0.8207139317800374
mrna_NUP54,0.06109263918977768,-1.600298173840383,1.1597704798484552
mrna_CTSH,0.27603349886173706,-0.08542949683119315,-0.32419922447283783
mrna_AZI2,-0.037494397727749665,0.14107677989026285,0.6722627204920761
mrna_DOCK4,-0.3433574031664215,0.9992387000817133,0.2982621530694873
mrna_RGPD3,1.2631294839296197,-1.050855879817478,0.323891184449802
mrna_C20orf27,-0.7181663341141573,0.9426121899681865,-0.3281874125058453
mrna_S1PR2,-0.7561144887962475,-0.5474248587433589,0.9898595386160141
mrna_RNF144A.AS1,-1.321835142245623,-0.032886912156500935,-1.610506890312823
mrna_BPNT1,-0.6146304441025486,-0.7397978181244469,-1.155435814716902
mrna_SPNS3,-0.6866574104049087,-0.3440276848207777,-0.0557459743116755
mrna_ZNF462,-1.3710886254492025,-1.0346339152781383,2.2342579896089023
mrna_RUVBL2,-0.7526108654652214,1.563034323927533,0.30964026372119385
mrna_PROSER2,-0.7554937998609101,-0.6727073656869097,2.4225026842651145
mrna_PSMD12,0.4569214761451221,4.6266262258166275,-1.1727351443556193
mrna_HCST,-1.779756789015783,0.3510808330975228,-1.526859491901487
mrna_EAF2,-1.286305512432961,0.5886969539225091,-1.2334102266557039
mrna_VEGFD,-0.9717350361657725,0.7208676583136531,0.14531699423986438
mrna_GAK,-0.6015554834222228,0.355574045369948,-0.5932624937625198
mrna_MRPS18A,-0.38669057967379766,0.9302447535526139,-0.45847162909118194
mrna_LOC101928403,0.4033737449686571,4.306155273095894,0.6587481518525273
mrna_PCDHGC3,-0.6680723471056637,-0.10668486050049437,0.9870304277137818
mrna_ACSF2,-1.9672615685339643,2.067366947315032,-0.5524622300357673
mrna_CAPSL,-0.9103640914097698,-0.7282294587694648,-0.8479466270371037
mrna_NADSYN1,1.8790440906019983,-0.148027568011338,-1.034837080113265
mrna_MIR6884,-0.25127701861473245,0.027496735291329875,0.034552196880483436
mrna_MAGEH1,-0.8192925087051154,0.758058325199507,0.02803303702273169
mrna_PIAS2,1.1944882943483763,-2.241226333728122,0.5719457035075639
mrna_TXNDC2,-0.5128272138167589,-0.8438630173976011,-0.3268062434484603
mrna_PFN2,0.6480125923676214,0.6246986631355087,0.26576943429878663
mrna_ADCY9,-0.7075415607347234,-0.9713105225484074,-0.5873523712715192
mrna_GPR150,-0.7939339070534422,-0.34639236263974554,-1.174727146306108
mrna_SMIM1,0.2722647982632434,-1.1656161830737848,-0.46893518716988725
mrna_SEZ6L2,1.813889389378342,-0.7296587117569752,0.40111311841865444
mrna_PSMD1,-1.0473842644918145,1.1622963752459412,-1.4423865686390562
mrna_ETV6,-1.0673647725459179,-0.38355611746413365,1.7211359828829247
mrna_PLA2G2D,-0.8268467093950088,0.3243482118472651,-0.898007197973848
mrna_LOC105375700,-1.0030073818631327,0.07210578862176356,1.1776586780700198
mrna_XPR1,0.5851793755923259,-0.18865836317300544,-0.6524163407689907
mrna_SRPK1,1.0251774745895081,-0.20154161481030625,-0.1016434346888216
mrna_DNAJB2,-0.49987631592090886,-0.15015779892707823,-1.1075514244016071
mrna_VMO1,-1.466132831833595,1.0742510391803628,-1.2304432358909392
mrna_DUSP19,1.0783995021568642,0.9167966564042914,0.657435826470113
mrna_EDNRB,-0.3353213335629006,-0.6783804261506806,0.796280602051192
mrna_NCKIPSD,1.3798858942779675,0.330618090189549,1.377062950278873
mrna_UPF2,-0.4155288289531861,-0.5236739521117763,0.04842302558817244
mrna_CHGA,2.0619276553234003,1.64084531388263,-0.34020266917224695
mrna_TMEM221,-0.7588738424120212,-0.04914826187490357,-0.34437012046092086
mrna_MRPL50,-0.31444895853378163,-0.9307832469641911,0.15605467681745905
mrna_CUX2,-0.5001433652465007,-0.4204955812557564,-0.06121365958941978
mrna_FUT1,-0.2359226376700773,0.6988667255992276,-0.7837292460947026
mrna_MID1,-1.1941125384359004,-0.641450633004096,2.4833845235100833
mrna_LOC101927851,-0.7106884769979587,0.4593469872006866,0.1376327569546107
mrna_TAGLN2,-0.7293643930169321,0.3254885131977047,-1.707047524583405
mrna_IQCH,0.07998678646727546,4.35665731524468,-0.5340569786145545
mrna_TMEM268,0.17225202551997304,0.4527436039614912,-1.4517433905289971
mrna_ZGLP1,0.7671554775216466,1.2770324959999988,-0.17791702706076376
mrna_LHX2,-0.44545389745777686,0.06885560524724041,-0.6678842034585664
mrna_ADGRF1,-0.576498556385801,5.753603277786499,1.6017898442119236
mrna_YIF1A,-0.8016347881587335,0.443805007992783,-1.3161968847770593
mrna_CFAP221,-0.47193058892259226,-0.4977462850788173,-0.11181094049184429
mrna_PSMB6,-1.5020722944789182,0.9313187785645842,-0.9000038941200529
mrna_CFL2,-0.4700038274552876,-0.9818503476816938,1.4942652848925835
mrna_SNAI1,-0.8815644625426865,0.36740289392618786,-2.348488013886577
mrna_KIAA0895,2.3785594655612936,0.2381141514972658,0.16502776545806228
mrna_PTPRN,1.967719834660263,-0.672763453999272,-0.6491843776170838
mrna_GSDMB,0.0011610933894218355,2.61026563894056,0.009129707185767834
mrna_DNM1P51,2.008582962907303,0.5426597604092868,2.769039617198222
mrna_PITPNC1,-0.8592169370239432,3.474204562747761,-0.4937888407330389
mrna_MED11,-0.6607432069578938,-0.1497118560871967,-0.6004353560799605
mrna_LOC100506585,0.6102099964406583,-0.04760037294934768,-1.4116836849728114
mrna_PRRC1,0.911096857354025,-0.9747315196438543,0.5508175572754986
mrna_FCGR2B,-0.9370080320624954,-0.38788945113275297,-1.1950915255742527
mrna_C10orf11,-0.5913879733413886,-0.9796888479254888,-0.7675005019817377
mrna_DRAM2,-0.4758139689250143,-1.2727971470739994,-0.8777920765811228
mrna_HAUS6,0.09331048320944837,-0.9921458808343286,0.5527847540363238
mrna_ANO8,2.8271305775656237,0.7425645578223447,1.156901042039261
mrna_CD36,-0.5780530429534705,-0.31518571667413586,0.15344489441128234
mrna_DUSP11,-1.6820440244830996,-1.0619454503578107,-0.8219424832501322
mrna_SLC7A8,0.5180175161976148,-1.7091946336929515,-1.2247100721644453
mrna_XPO7,1.8709644664205531,1.4373152202427186,0.35327042094672806
mrna_STAT2,-0.7322847646371854,0.3066455275148285,-0.33656745319813336
mrna_HLA.DOA,-0.9745211908354715,0.3768624017099578,-0.8853873681780196
mrna_RAB39B,0.6961398209245371,-0.658498387672339,-0.8815748272068553
mrna_PLS3,-1.6425712257615084,0.047289834197340244,0.9621906573393781
mrna_POLR3F,1.4002856626750622,1.86865296854822,0.3232314384174292
mrna_TOX4,-1.3485364594314388,-0.3999266216995281,0.0006919246177778972
mrna_MIR92B,-0.30488629141009055,0.523577112978503,-0.9179282262941593
mrna_C12orf49,-0.6052088035782495,-1.8342783796573632,0.8692257745110181
mrna_DENND4A,1.7873946799768505,1.3420881588518068,-0.5865128883060753
mrna_PARVA,0.6695442604754736,-0.47402266281252897,1.6848359189223558
mrna_C8G,-0.1851282280026029,-0.17333027992181718,-0.6591357009554419
mrna_ZDHHC18,0.11246623359365082,0.995362023876372,0.0776892361201568
mrna_HSD17B8,0.1550509573820517,1.6796658394722166,0.004784382038815859
mrna_SERPINA12,4.904477124154392,-0.7360767837829693,-0.5538779172080213
mrna_PICALM,-0.5226695361777349,0.6852074249545568,0.045482713994435896
mrna_OVOL3,-0.2820820491010393,1.5467099479897477,-0.1336281768685007
mrna_ID3,-0.18166514894222346,0.2977972570174401,-1.2660979575568476
mrna_DPEP3,-0.8163752214250916,0.4466219869446464,-0.22219358155557034
mrna_ACTR3,-1.391419054850081,1.5215209137052517,-0.8450819507791709
mrna_MAN1A2,1.1969989197352293,-0.2753512046778416,1.176600238544962
mrna_LOC105371824,0.6658877579792172,5.879765125347141,-0.587251205219547
mrna_FZD1,-0.9527703160517155,0.42984427852900137,2.2956866039192887
mrna_OVOL2,0.968438033293472,-0.03886563480981473,0.7680407397516871
mrna_MRPL20,0.0250120981119149,-1.2010081660747687,-1.2306443570977148
mrna_PALM3,0.028972084185285185,0.645543829189838,-0.7673674443390731
mrna_ZNF420,1.8944600526629893,-0.3038743200382848,0.321373166672166
mrna_PIMREG,0.7833114351002208,1.0927752634741583,-0.0928566322078065
mrna_PARP9,0.14763803451855645,-0.4776266253202829,-2.98899232488024
mrna_DHFR2,1.6396075364040854,0.5080431730574823,-0.38117057252456316
mrna_EMC7,0.7664497015486045,-1.8874533303124503,-0.892494800360056
mrna_CSRNP3,-0.31005759055540716,-0.015278241920449553,4.002855901101257
mrna_C1orf109,1.5764148642700255,-0.2868255256491118,0.5626815514327765
mrna_SESTD1,1.930653220414493,0.22168929425122352,0.6377194185982132
mrna_CLIP2,0.721679717503402,1.5641289214679344,1.079412363842533
mrna_MIR4664,1.0865437718250912,-0.17244821006878944,0.8999644704306571
mrna_RPS28,-0.6259306472645135,-0.7052817399298108,0.7055264879691032
mrna_VAPB,1.9894242946376466,0.7653742711135757,0.2898662694367183
mrna_PI15,-0.6861958393296945,-0.5722866535434212,3.7595536400608247
mrna_ARL9,-0.15629702851488536,-0.5543979041815337,0.4128868951610836
mrna_TMED9,0.27402015880216196,-0.42635557031068994,-0.7710819979291287
mrna_SIGLEC1,-0.7023350821534421,0.1232436897828041,-1.5290226309605153
mrna_CA3.AS1,-0.9145110889944459,-0.860577352490578,-0.2737843093767388
mrna_RPS27A,-1.8069461951872858,-1.1692278001059495,1.1881951044027776
mrna_MMGT1,0.8237343434934078,-1.688948905292669,1.2084030473806797
mrna_INTS6.AS1,0.04761724241612023,1.9719407019446145,-0.1623497579195857
mrna_NFYC,0.7146728144461044,-0.6489249429493952,0.30743336966421714
mrna_LOC101929901,0.5858921803748407,-0.3819088749496436,-1.248008645653163
mrna_NDUFB9,-1.2450914563430813,0.5694901258356635,-0.9597836459276808
mrna_PRTFDC1,-0.5879502184224839,-0.8274109421589231,1.025245381172007
mrna_DECR1,-0.12870915843177635,-2.7574636232340843,-0.3362262975266316
mrna_ZNF726,1.1826055215021942,0.10039436961853457,0.5226519541304137
mrna_LINC00115,0.6444979644544155,0.7325430273929096,-1.2393482797730815
mrna_IGFN1,-0.2211767133469913,-0.2556872956789828,0.0763568266876972
mrna_ITSN1,1.734393662840436,0.19497137604898482,-0.06400299629777312
mrna_A1BG.AS1,0.44973802189144,1.8205906142944535,-1.0166240571096266
mrna_FEM1C,2.144678193572972,-0.024748865942579603,-0.08376256666864532
mrna_FLJ10038,0.09441406797645198,-0.10394022267654504,1.325469348950185
mrna_ADAT1,1.8193088254157468,1.131954000390322,0.6812255805306631
mrna_ACACA,1.1672177591807715,3.942974473078478,-0.7098638124532268
mrna_BIN2,-1.1246476999231516,0.4466282005289495,-1.5907898727916903
mrna_PPP1R14C,-0.7699324444823058,0.6563226621443823,0.08562139349035058
mrna_SH3RF2,-1.17079069035164,-1.1996127278120403,2.168189168697754
mrna_ANKRD40,0.6955688330233467,3.796282113268879,0.2796661329057576
mrna_S100P,-1.3234157387397008,0.21423015127646153,-1.461574013957933
mrna_SERPINA6,-0.7356817496223717,-0.8166683464272904,0.5959859308028862
mrna_DCAF13,0.0017538241407992013,-0.5179339636796978,-0.6640507201976666
mrna_PGM5,-0.32029650584044567,-1.0725500802357146,-0.32358731852037953
mrna_SH3RF1,-0.5356412097000085,-0.4382691445843619,1.3337621562866975
mrna_ATXN7L2,2.4740945992133585,-0.1063176117105456,-0.21466516726173054
mrna_HIST1H2BG,1.2268973893777249,2.5893322292385372,-1.3259794135034084
mrna_SMC6,-0.1269983037676887,0.525756057109624,-1.1008079560912465
mrna_ZC3H7B,1.345760150820381,-0.5747392978767992,1.1691992487997056
mrna_ZDHHC7,0.7740028206084913,0.6523971798304637,-0.4149191815576614
mrna_COA6,-1.130109846744898,-0.9308887166190823,-1.7258670751710472
mrna_SZRD1,0.7693757869923209,-0.22069124670295212,-0.627753947525862
mrna_RAD52,1.7348098505709264,0.00795333027109791,0.6417874717798344
mrna_ILF2,-1.7595059833285962,-0.5713695077963764,0.7004958550113078
mrna_VPS13B,1.657195248380431,0.12789457264491091,0.3370859014702643
mrna_HLA.DRB6,-2.194349066128269,0.20413540482012799,-1.4242742663244434
mrna_ALOX15B,-0.8552564985907758,-0.6429628560756667,-0.41385012105249985
mrna_TFEC,-0.7448063226906614,0.25349041500201464,-1.3442829822257587
mrna_LSM7,-0.6701672593388786,0.8417458546766226,-0.3346749468370154
mrna_BTN3A2,-1.3401804816272886,-0.9372383774486593,-1.4050093123670246
mrna_MARCKS,-1.5462139099089436,-0.17031347308720435,0.9795877116574022
mrna_FHDC1,0.2810381106736574,0.8518070324441035,-0.6828520629172072
mrna_SEC14L2,-0.28569763893754013,-1.4108264373053239,-1.0759399502465825
mrna_TUSC8,1.196289438231642,-1.129081813983182,1.076298803413105
mrna_PMM1,-1.459556672682246,-0.31944197482040565,-0.7465301951695075
mrna_SNHG7,-0.6067311618169474,-1.2466911272699612,0.850890479895699
mrna_GLRX2,-0.5454859736427279,-0.08879477464262833,-1.9860355939962466
mrna_KARS,0.15114853694472397,0.3105925795510504,0.9182698762096887
mrna_KLF10,2.0960822906857977,-0.13047422034597986,0.9059456661195981
mrna_FBXW4P1,-1.008648973214709,-0.07209590561040594,-0.7499489724883084
mrna_CLEC16A,0.585237713743209,-0.8465120471509898,0.731543832351672
mrna_LINC00926,-0.4362430389614151,-0.5703301501304274,-0.015631518523530945
mrna_SRD5A1,0.08387598948235324,0.0705243174913015,0.9660870007551019
mrna_CD86,-1.3297028395627288,0.34367828112870014,-1.8834444809528417
mrna_FAM168B,-0.020350933262920323,-1.9514491552890174,1.748265828705643
mrna_FGF16,-0.8119463307618411,0.2819336423929146,-0.789052088900424
mrna_SFXN5,2.0029249167445418,0.4007557612859228,-1.3605962750983573
mrna_TTC39A.AS1,-0.4739504453904062,-0.8914848093564438,-0.8974387966932744
mrna_FCRL3,-0.7401891088178297,0.0403078130095626,-0.01462060719515942
mrna_CCL11,-0.9704140766901833,-0.8755543424494104,-1.2565010620013566
mrna_SERPINB5,-0.6038184241715316,-0.993152269028205,1.5392838406389997
mrna_GDE1,-0.6059459154996029,0.9960353464707365,-0.8665629637962384
mrna_SNHG18,-1.2403423523617327,-0.7090457120595516,0.453726671750471
mrna_FAM151A,4.0138218048533725,-0.8664240197284059,-0.48035245917167363
mrna_MIR6511B1,2.2301553492457225,0.19101455247649293,1.3900560183300392
mrna_SHANK3,-0.022264368278772408,-0.33014572401338366,0.53819488037745
mrna_PLA2G3,-0.7966178775562954,-0.7310334764856273,-0.6536580125362829
mrna_AP4E1,1.3069454043514166,1.8615833372092605,1.172044650172967
mrna_RRP7BP,0.2785917915259529,1.8205806350406881,0.6678041343259513
mrna_TMEM176B,-1.5497963149745897,0.8591373543486177,-2.3311530377693432
mrna_PTPRVP,-0.07462627899226573,2.4622666845877164,0.04533177516023767
mrna_SIRT1,1.9783866528554295,-1.0506256243562198,0.8327748808027742
mrna_AP3D1,1.0274613904812246,1.5456602518703049,0.5727883034539515
mrna_HERC2P3,0.6237337735572995,3.88392245872459,3.734220993975264
mrna_HYOU1,1.1160545038939607,-1.0700846745932793,0.32275021167956036
mrna_WWC1,0.6077508953113548,0.5949896722156074,0.6496436965612861
mrna_HGSNAT,1.079011549985851,-0.11034773062557343,0.7014608429079339
mrna_TSPAN2,-0.03367168120532782,0.3003846478376331,0.7594329849485382
mrna_WRNIP1,0.5204377065056149,-0.3905664460968539,-0.6403363021512487
mrna_ALKAL2,-0.529297788855787,-0.4635416628567107,4.323950207456945
mrna_PAXIP1.AS1,1.284508445651043,1.7166536439503353,0.7255716422539994
mrna_SIDT1,0.6879449333844574,0.6823840195070746,-1.6086697790857496
mrna_CENPT,1.2765203915647825,1.9762119310758226,0.7251498769506493
mrna_ACY3,-0.9118885012743106,0.8189422600491687,-0.384912744173164
mrna_SPHK2,0.6018835878363139,1.9360368755862343,0.011044503617901484
mrna_TMEM9B.AS1,0.7883736995963821,-0.1517674257428955,0.5947526487474394
mrna_MROH8,0.3890712338023434,-0.2490871204990305,0.7337164904698075
mrna_BSPRY,-0.6141784540801613,0.7273569315581812,1.2532011247354342
mrna_FAM162B,-0.8381909692087542,-0.8981308953445118,-1.0485297228712809
mrna_XPNPEP3,0.00665234324971427,0.02584030819034442,0.03821698435606593
mrna_PAFAH1B1,0.7228707095033086,0.23088890602535259,1.6750388946399017
mrna_SAC3D1,-0.5941130423393686,0.48618012159740465,-1.5953604767949707
mrna_PNPLA3,0.3897345415413873,-0.7985908550004235,-0.765597843515857
mrna_NFS1,1.8092616043261411,2.1950404194985635,-0.6615239291951817
mrna_HKDC1,-0.7406753015403151,-0.6439696246439093,-0.6404862955068881
mrna_GLB1,-0.7351778580237548,0.5704600569185677,-0.04037310817298022
mrna_PDE8A,0.9126294152280061,0.7963670362580858,-0.40844877561503234
mrna_CHI3L2,-1.087075543122596,-0.8856473317015721,-0.24025339350815664
mrna_SMPD2,-1.6192686927617927,-0.0028354005245854854,-1.229566592112469
mrna_ORC2,0.3845437813080006,-0.3124324854631002,0.1869260942848447
mrna_ARMCX1,0.8976902865338641,-2.058691106552208,0.30981633742585135
mrna_PCDHGC4,-0.4574305457814614,-0.6029449885040824,0.5144005235062101
mrna_CTSG,-0.888491918953397,-0.9313108664969795,-0.5239454221139336
mrna_CD3D,-1.4440489927214806,0.6189829364986157,-1.7335294187232497
mrna_PHF2,0.23090162440288398,0.20007927709124332,1.5950035833149203
mrna_NUDCD1,0.15160270972763193,-0.09921854850116023,-0.2442965120304819
mrna_GAL3ST4,-0.7885684135962099,-0.6487099846615941,-0.20610172000490407
mrna_DOCK11,-1.05372762022116,-0.0931584967399162,-1.9491316685525613
mrna_SBNO2,1.6711798388106534,0.901613782368346,-0.6554179062351936
mrna_TPT1,-1.6628329194597915,-1.6411307162823736,1.5143335681833199
mrna_GTSE1,0.4237307014577441,1.042144028772618,-0.8180975794174749
mrna_ZNF271P,1.8988484369470027,-2.098575312905354,-0.6211890037517758
mrna_DSEL,2.0197563890360026,-1.0714662261618306,0.92630988295761
mrna_TGFBR2,-0.8751446546326295,-0.16708779335207874,0.7801778654244209
mrna_TMEM126B,-0.9105618607241714,1.5923318442588001,-1.1978994604565094
mrna_CPTP,0.7565921864540576,-1.5389475189498443,-1.0070728442006602
mrna_NANP,1.1875581425247554,2.582417066480678,-0.16034551435929886
mrna_SAAL1,0.6139077361042479,0.1955113121508425,0.5089833602898582
mrna_TEKT4P2,-0.8140426409831458,-0.9039376284395843,-0.7989488136210674
mrna_DUSP5,0.21687755423625452,-1.9641495822783464,-1.498350721393688
mrna_PTTG1IP,0.12671512168486235,-0.11992843487373876,-0.6829878823557682
mrna_DHRS3,-1.3009349349185073,0.3565388628421082,1.8330108131130696
mrna_SLC7A4,2.734279127737427,-0.8829675313938259,-0.3244567922107087
mrna_SYT14,0.3722650587171484,-0.5151659507164541,-0.4963972785797467
mrna_PDE7B,-0.5918668284043397,-0.04229845826706989,-0.3267225582987841
mrna_TCL1A,-0.6127808505529984,-0.32124023764483234,-0.606720787578496
mrna_AFF3,1.1534293182538737,-1.5676540806732004,-0.9276081342503311
mrna_HIST1H2AI,2.7631958169774022,2.0116341215561544,0.22308367078760385
mrna_MALSU1,-0.3762025293082826,0.5472014644297205,-0.10632657396100435
mrna_NR3C1,-0.241874307501854,-0.6686531396319987,0.9661433186949362
mrna_SMC3,0.7253519313351326,-0.04478104073466821,0.3369741426591285
mrna_RNF212,-0.9189003712464923,-0.8147959466255609,0.9897823901667256
mrna_C2CD2,-0.5236795511700127,0.44720678920540663,-0.3629220516882879
mrna_RASGRP1,-1.2298783399276172,-0.5607213020936587,1.942678738893165
mrna_NDST1.AS1,0.47750532689152614,-0.7811442734644375,-0.2991290022429964
mrna_OGDH,0.5474165502005348,2.225886906680875,0.9550824424651232
mrna_FOPNL,0.0371842055476976,-0.9757273886658674,0.11294462907998598
mrna_KIAA1143,1.0282939348554934,-0.4237963787635268,1.6588923474789392
mrna_CCAR1,0.16502056097303736,-0.43355189167568725,-0.51224057732444
mrna_TM7SF2,0.23969239656852243,2.4172668443843772,-0.4673041981563892
mrna_ZNF701,1.9562110805506248,0.7673425739226455,-0.898070458852463
mrna_HCK,-1.0412305900698073,0.20194273402116056,-1.5810114659548704
mrna_NPC1,0.7734408182055243,1.4228903733630096,0.17833864986189557
mrna_CD320,0.8411432770379397,-0.5651620013803804,-0.398014213027716
mrna_PFN1P2,1.9704526511879856,0.6988264398062163,0.21654081464659905
mrna_SLCO2A1,-0.39400902807481375,-0.43472084666670674,-0.9825290936742126
mrna_SEMA3C,0.3891917376959404,-0.1819300739966423,0.5860162666746582
mrna_UGP2,-1.753403094419179,-0.06679044754753984,2.0063332834957595
mrna_NUMBL,-0.15331438222779936,0.15357022578959936,1.0842893907885525
mrna_TMEM189,-0.7432098004476215,1.1030016870728276,-0.30719949151852183
mrna_SARNP,-1.761434769943483,-0.864508486095405,-1.0519007465931887
mrna_C11orf24,-1.1625068201092357,-0.41420617970911244,-0.8500135879946119
mrna_SLC37A3,-2.105850890115271,-0.4231938618333311,1.0414884902175199
mrna_CDCA7L,0.26148415942548536,-1.0153600526141568,2.092332374038882
mrna_FUZ,-0.04080934031817152,1.1551314615282464,-0.028232494051949282
mrna_CPM,0.4073775025188435,0.4927181083396854,0.88985426345697
mrna_BRWD1,2.6234735476660593,-0.6394613747025039,0.3598277912546385
mrna_CPNE5,-0.5154103733250819,-0.09262977298739623,-1.0077792368407361
mrna_NFYB,-0.11503435821858679,-0.7180187785419143,0.41169219600933726
mrna_BTNL9,-0.5238576925471077,1.3250276869624797,0.6554333201434988
mrna_KCNN2,0.5507513587292232,-0.864778441347527,-0.9439046888557138
mrna_ITGB4,-1.8279225753885666,1.0903845466523427,2.1824407468785076
mrna_NOP2,0.873346207289687,-0.1035424122903381,0.058242280899044985
mrna_RASSF4,-1.0898509340267504,0.21173453348762322,-1.1402758804486954
mrna_ALMS1P1,-0.46940415348196907,0.041861630100971194,0.5031782304571382
mrna_NRIP1,1.8873701611758076,-1.0335644870468668,-1.0757101862947265
mrna_RBCK1,0.6221073440901248,1.163399936086824,-0.7660488908614997
mrna_USP24,2.4187114627539317,-0.7483400061770168,0.04789432891888519
mrna_ZNF440,2.3422812944681755,-1.0118762386111337,-0.8916413134991134
mrna_TMEM246,-0.6280965245185007,-0.37495704689811776,1.6512655858181229
mrna_MIR7704,0.8017218259514807,2.6023825404366736,-1.1120498953759892
mrna_CLEC1A,-1.3508134879644638,-0.5540060310154792,-0.26895777731936665
mrna_MRPS2,-0.605029472088433,0.9495813179547228,0.3018550238383881
mrna_SLC25A26,-1.5547425224320388,-0.7822823754186642,1.0694799878217238
mrna_ISOC2,-0.6632661085314124,0.33475194935213864,-1.2471557724409204
mrna_NSMCE4A,-0.928112875014889,-1.3639941592555676,0.7851891418809086
mrna_NR2C2,0.7839723035049754,0.33091968094809937,1.8549155885591155
mrna_DAB2,-1.3879663986522353,0.5688100628705541,0.38046844258807155
mrna_LAPTM5,-1.1179608652174342,0.17497162518761633,-2.545189096004053
mrna_GADD45GIP1,-0.6955635356317226,0.662653830887498,-1.3025559274604066
mrna_TLR8,-1.0329722363504559,0.8133655379057437,-0.9405585183258044
